name,gender,count,Probability
Ovi,F,38,1.03996e-07
Samiya,F,3423,9.36786e-06
Gurpal,F,1,2.73674e-09
Jalaycia,F,15,4.10511e-08
Jadranka,F,3,8.21022e-09
Azlyn,F,714,1.95403e-06
Axcia,F,1,2.73674e-09
Shacori,F,6,1.64204e-08
Becchara,F,1,2.73674e-09
Daphene,F,584,1.59826e-06
Ahnikah,F,1,2.73674e-09
Jamarya,F,12,3.28409e-08
Carolgene,F,6,1.64204e-08
Kim,F,185421,0.000507449
Anjaliyah,F,5,1.36837e-08
Hehlee,F,1,2.73674e-09
Givonna,F,5,1.36837e-08
Brightyn,F,153,4.18721e-07
Shawona,F,48,1.31364e-07
Saveinya,F,1,2.73674e-09
Jensyn,F,525,1.43679e-06
Roshawna,F,61,1.66941e-07
Dhanwanti,F,3,8.21022e-09
Ronice,F,43,1.1768e-07
Tilaney,F,1,2.73674e-09
Nicoleann,F,5,1.36837e-08
Lokesh,F,1,2.73674e-09
Ramina,F,67,1.83362e-07
Revena,F,10,2.73674e-08
Gorizia,F,5,1.36837e-08
Karleigha,F,1,2.73674e-09
Kiante,F,187,5.11771e-07
Rozalind,F,37,1.01259e-07
Kezziah,F,1,2.73674e-09
Roshea,F,10,2.73674e-08
Tisya,F,20,5.47348e-08
Lakey,F,11,3.01041e-08
Cesaria,F,56,1.53257e-07
Narlene,F,1,2.73674e-09
Manaia,F,200,5.47348e-07
Merrik,F,5,1.36837e-08
Rafaelia,F,1,2.73674e-09
Tyani,F,34,9.30492e-08
Eller,F,481,1.31637e-06
Jadee,F,312,8.53863e-07
Fayha,F,10,2.73674e-08
Lativia,F,66,1.80625e-07
Dagne,F,12,3.28409e-08
Addiley,F,30,8.21022e-08
Sarayha,F,2,5.47348e-09
Alasha,F,296,8.10075e-07
Verline,F,1088,2.97757e-06
Palavi,F,1,2.73674e-09
Deem,F,76,2.07992e-07
Nysha,F,242,6.62291e-07
Prasanta,F,1,2.73674e-09
Adrene,F,46,1.2589e-07
Shalini,F,824,2.25507e-06
Maixence,F,1,2.73674e-09
Tearesa,F,16,4.37879e-08
Aliyonna,F,24,6.56818e-08
Bibi-Ann,F,1,2.73674e-09
Kandise,F,280,7.66287e-07
Eslie,F,43,1.1768e-07
Sydra,F,5,1.36837e-08
Maclayne,F,17,4.65246e-08
Ava-Lee,F,1,2.73674e-09
Sharesa,F,129,3.5304e-07
Taleah-Anne,F,1,2.73674e-09
Chakina,F,11,3.01041e-08
Idaliz,F,118,3.22935e-07
Jisell,F,99,2.70937e-07
Rajudi,F,1,2.73674e-09
Amulya,F,320,8.75757e-07
Avaeyah,F,6,1.64204e-08
Kierah,F,389,1.06459e-06
Elveta,F,107,2.92831e-07
Eeman,F,6,1.64204e-08
Cherrylee,F,2,5.47348e-09
Jemica,F,42,1.14943e-07
Quentisha,F,12,3.28409e-08
Leta,F,11891,3.25426e-05
Alyxus,F,5,1.36837e-08
Kayci,F,1525,4.17353e-06
Almeter,F,176,4.81666e-07
Estel,F,457,1.25069e-06
Sha'Nay,F,1,2.73674e-09
Rhiellen,F,1,2.73674e-09
Reshonda,F,320,8.75757e-07
Litonya,F,26,7.11553e-08
Nitricia,F,1,2.73674e-09
Symer,F,1,2.73674e-09
Greidys,F,343,9.38702e-07
Minisha,F,6,1.64204e-08
Tarja,F,17,4.65246e-08
Spriha,F,20,5.47348e-08
Elvera,F,5197,1.42228e-05
Gurseerat,F,31,8.4839e-08
Genai,F,10,2.73674e-08
Kasady,F,22,6.02083e-08
Mumtahina,F,10,2.73674e-08
Akol,F,1,2.73674e-09
Sheleta,F,42,1.14943e-07
Hugo,F,30,8.21022e-08
Jaleisa,F,104,2.84621e-07
Tahmiera,F,1,2.73674e-09
Terica,F,1112,3.04326e-06
Britte,F,19,5.19981e-08
Hamdeep,F,1,2.73674e-09
Kattina,F,15,4.10511e-08
Mikhia,F,72,1.97045e-07
Bre,F,466,1.27532e-06
Dagan,F,10,2.73674e-08
Huxlie,F,6,1.64204e-08
Caselyn,F,42,1.14943e-07
Giannina,F,357,9.77016e-07
Marrah,F,80,2.18939e-07
Trephina,F,2,5.47348e-09
Malan,F,144,3.94091e-07
Wrayanne,F,5,1.36837e-08
Audene,F,50,1.36837e-07
Lakeeta,F,201,5.50085e-07
Dhatri,F,28,7.66287e-08
Xea,F,12,3.28409e-08
Keygan,F,11,3.01041e-08
Tomeki,F,22,6.02083e-08
Jermonica,F,7,1.91572e-08
Shauna,F,31297,8.56518e-05
Kaibree,F,14,3.83144e-08
Donyale,F,354,9.68806e-07
Brenya,F,191,5.22717e-07
Brynee,F,1,2.73674e-09
Dilyn,F,202,5.52822e-07
Jonnah,F,29,7.93655e-08
Dannette,F,2203,6.02904e-06
Luciele,F,5,1.36837e-08
Quineka,F,5,1.36837e-08
Nirmal,F,6,1.64204e-08
Rama,F,1068,2.92284e-06
Jozefine,F,1,2.73674e-09
Ketziah,F,17,4.65246e-08
Pushpanjali,F,1,2.73674e-09
Caylee,F,8772,2.40067e-05
Velletta,F,1,2.73674e-09
Letrece,F,15,4.10511e-08
Karson,F,1749,4.78656e-06
Sheleen,F,83,2.27149e-07
Salvador,F,198,5.41875e-07
Ellicia,F,93,2.54517e-07
Davae,F,47,1.28627e-07
Luzia,F,42,1.14943e-07
Orani,F,1,2.73674e-09
Dardi,F,14,3.83144e-08
Imygen,F,1,2.73674e-09
Marquesa,F,88,2.40833e-07
Landin,F,16,4.37879e-08
Layoya,F,19,5.19981e-08
Imaan,F,590,1.61468e-06
Yurana,F,1,2.73674e-09
Lizzy-Rose,F,1,2.73674e-09
Hanusha,F,1,2.73674e-09
Camelle,F,117,3.20199e-07
Giorgina,F,41,1.12206e-07
Burneta,F,5,1.36837e-08
Allah,F,16,4.37879e-08
Mylii,F,5,1.36837e-08
Yodahe,F,5,1.36837e-08
Shelly,F,87866,0.000240466
Dajua,F,6,1.64204e-08
Lucia-Catharina,F,1,2.73674e-09
Kyla-Nicole,F,1,2.73674e-09
Arizona-Emerald,F,1,2.73674e-09
Tica,F,7,1.91572e-08
Daneca,F,5,1.36837e-08
Patia,F,55,1.50521e-07
Chaundra,F,609,1.66668e-06
Pree,F,1,2.73674e-09
Sherborn,F,1,2.73674e-09
Shenaid,F,1,2.73674e-09
Darasimi,F,24,6.56818e-08
Brunell,F,27,7.3892e-08
Sayonna,F,5,1.36837e-08
Sunaina,F,121,3.31146e-07
Schelle,F,10,2.73674e-08
Rojmelin,F,1,2.73674e-09
Srushti,F,26,7.11553e-08
Gentry,F,2054,5.62127e-06
Nequila,F,5,1.36837e-08
Oluwanifemi,F,191,5.22717e-07
Pare,F,1,2.73674e-09
Rozalee,F,27,7.3892e-08
Meleni,F,86,2.3536e-07
Mclaren,F,7,1.91572e-08
Shakura,F,197,5.39138e-07
Ferial,F,3,8.21022e-09
Maryon,F,425,1.16311e-06
Marlo,F,6665,1.82404e-05
Neelam,F,479,1.3109e-06
Thyeshya,F,1,2.73674e-09
Brinnlee,F,16,4.37879e-08
Braley,F,267,7.3071e-07
Yovela,F,10,2.73674e-08
Esse,F,2,5.47348e-09
Wynda,F,5,1.36837e-08
Emli,F,1,2.73674e-09
Risako,F,31,8.4839e-08
Shereice,F,1,2.73674e-09
Semya,F,148,4.05038e-07
Monasha,F,16,4.37879e-08
Kaida,F,456,1.24795e-06
Kymbra,F,10,2.73674e-08
Jaini,F,24,6.56818e-08
Viance,F,16,4.37879e-08
Ziona-Joy,F,1,2.73674e-09
Bethine,F,30,8.21022e-08
Aimee-Nicole,F,1,2.73674e-09
Neleh,F,123,3.36619e-07
Quiyana,F,23,6.2945e-08
Itzae,F,139,3.80407e-07
Layla-Jade,F,1,2.73674e-09
Tjupya,F,1,2.73674e-09
Mahli,F,132,3.6125e-07
Brixton,F,147,4.02301e-07
Zoma,F,17,4.65246e-08
Angele,F,1582,4.32952e-06
Shaneice,F,504,1.37932e-06
Olubukola,F,11,3.01041e-08
Laura,F,842865,0.002306703
Adamantina,F,1,2.73674e-09
Misaye,F,5,1.36837e-08
Shivangi,F,153,4.18721e-07
Uranus,F,5,1.36837e-08
Dhitya,F,1,2.73674e-09
Myneisha,F,5,1.36837e-08
Ennice,F,7,1.91572e-08
Sayra,F,1402,3.83691e-06
Anias,F,24,6.56818e-08
Mariaelena,F,1989,5.44338e-06
Hasley,F,35,9.57859e-08
Mckinzey,F,177,4.84403e-07
Crystalina,F,71,1.94309e-07
Keyleen,F,81,2.21676e-07
Zoegrace,F,11,3.01041e-08
Brendalis,F,21,5.74716e-08
Rikita,F,107,2.92831e-07
Shileena,F,1,2.73674e-09
Delinah,F,43,1.1768e-07
Vishavjit,F,1,2.73674e-09
Khia,F,800,2.18939e-06
Zavalah,F,1,2.73674e-09
Jaylyne,F,112,3.06515e-07
Karielys,F,26,7.11553e-08
Penni-Anne,F,1,2.73674e-09
Elexsis,F,24,6.56818e-08
Itzury,F,11,3.01041e-08
Edytka,F,1,2.73674e-09
Michaelle,F,1426,3.90259e-06
Anychia,F,1,2.73674e-09
Mim,F,2,5.47348e-09
Tonea,F,65,1.77888e-07
Denica,F,202,5.52822e-07
Pahansi,F,1,2.73674e-09
Rasmi,F,1,2.73674e-09
Saudi,F,11,3.01041e-08
Marializ,F,139,3.80407e-07
Tynasia,F,284,7.77234e-07
Quantaya,F,21,5.74716e-08
Teirah,F,2,5.47348e-09
Rheanna,F,1821,4.9836e-06
Ulises,F,15,4.10511e-08
Mariatu,F,2,5.47348e-09
Tomika,F,2892,7.91465e-06
Nolyn,F,102,2.79148e-07
Aylanna,F,5,1.36837e-08
Da'Jah,F,1,2.73674e-09
Kayala,F,23,6.2945e-08
Sophiah,F,205,5.61032e-07
Laronda,F,2375,6.49976e-06
Ellieyre,F,1,2.73674e-09
Keeshaya,F,1,2.73674e-09
Yessica,F,3864,1.05748e-05
Khailyn,F,46,1.2589e-07
Rameesa,F,1,2.73674e-09
Deanine,F,41,1.12206e-07
Taine,F,1,2.73674e-09
Shathi,F,1,2.73674e-09
Ethil,F,5,1.36837e-08
Porphyria,F,1,2.73674e-09
Zabdi,F,141,3.8588e-07
Zoye,F,66,1.80625e-07
Desseray,F,10,2.73674e-08
Araylia,F,10,2.73674e-08
Chloe,F,221173,0.000605293
Raviraj,F,1,2.73674e-09
Icess,F,108,2.95568e-07
Teadora,F,10,2.73674e-08
Celise,F,164,4.48825e-07
Kyla-Lauren,F,1,2.73674e-09
Valerie,F,274440,0.000751071
Harmoniee,F,39,1.06733e-07
Firdause,F,1,2.73674e-09
Khalynn,F,11,3.01041e-08
Raeva,F,1,2.73674e-09
Udita,F,1,2.73674e-09
Meggen,F,153,4.18721e-07
Erimina,F,1,2.73674e-09
Genieve,F,549,1.50247e-06
Onesha,F,114,3.11988e-07
Steriani,F,3,8.21022e-09
Anietra,F,5,1.36837e-08
Despena,F,5,1.36837e-08
Keni,F,216,5.91136e-07
Tinsleigh,F,116,3.17462e-07
Janyra,F,95,2.5999e-07
Lavondia,F,5,1.36837e-08
Jina,F,2046,5.59937e-06
Katheryn,F,15256,4.17517e-05
Nalah,F,638,1.74604e-06
Denese,F,1611,4.40889e-06
Verdine,F,168,4.59772e-07
Nancyjane,F,5,1.36837e-08
Frederick,F,1128,3.08704e-06
Rawan,F,1131,3.09525e-06
Attalea,F,1,2.73674e-09
Lavinniah,F,1,2.73674e-09
Shoana-Michelle,F,1,2.73674e-09
Chaila,F,19,5.19981e-08
Coley,F,296,8.10075e-07
Coreyanna,F,12,3.28409e-08
Maal,F,1,2.73674e-09
Dayzee,F,90,2.46307e-07
Santangela,F,6,1.64204e-08
Emalee,F,3661,1.00192e-05
Masynn,F,5,1.36837e-08
Mithila,F,28,7.66287e-08
Eleonora,F,1266,3.46471e-06
Laketia,F,150,4.10511e-07
Rayola,F,180,4.92613e-07
Laizi,F,1,2.73674e-09
Yean-Sim,F,1,2.73674e-09
Sekena,F,6,1.64204e-08
Adollorata,F,1,2.73674e-09
Trina-Anne,F,1,2.73674e-09
Vernadean,F,26,7.11553e-08
Argelia,F,856,2.34265e-06
Carrina,F,164,4.48825e-07
Kymara,F,55,1.50521e-07
Minma,F,1,2.73674e-09
Deliah,F,1136,3.10894e-06
Whendy,F,12,3.28409e-08
Lartha,F,5,1.36837e-08
Elowynn,F,25,6.84185e-08
Raquia,F,5,1.36837e-08
Kerisha,F,163,4.46089e-07
Devonta,F,36,9.85227e-08
Anabell,F,1403,3.83965e-06
Yoshiye,F,165,4.51562e-07
Cheryl-Joy,F,1,2.73674e-09
Meradyn,F,1,2.73674e-09
Attoria,F,19,5.19981e-08
Kynnedy,F,426,1.16585e-06
Jeanelle,F,2269,6.20966e-06
Alayjiah,F,6,1.64204e-08
Keely,F,12926,3.53751e-05
Annica,F,630,1.72415e-06
Kaydin,F,533,1.45868e-06
Kyler,F,1859,5.0876e-06
Soupavadee,F,1,2.73674e-09
Parvesh,F,3,8.21022e-09
Lendy,F,130,3.55776e-07
Carren,F,389,1.06459e-06
Wyonda,F,10,2.73674e-08
Emily-Mae,F,1,2.73674e-09
Yudi,F,27,7.3892e-08
Bobijo,F,16,4.37879e-08
Janeesa,F,53,1.45047e-07
Jaasia,F,113,3.09252e-07
Fontae,F,1,2.73674e-09
Ollie,F,41037,0.000112308
Rikee,F,2,5.47348e-09
Hana,F,11350,3.1062e-05
Ahnya,F,155,4.24195e-07
Mishaal,F,67,1.83362e-07
Jorryn,F,85,2.32623e-07
Luciana-Angela,F,1,2.73674e-09
Brenda-Lee,F,33,9.03124e-08
Zosia,F,298,8.15549e-07
Shawdae,F,23,6.2945e-08
Aishat,F,56,1.53257e-07
Leslie-Anne,F,1,2.73674e-09
Carley,F,17261,4.72389e-05
Virena,F,1,2.73674e-09
Lynell,F,1990,5.44611e-06
Palma,F,3570,9.77016e-06
Yeva,F,162,4.43352e-07
Bich-Hoang,F,1,2.73674e-09
Aurilla,F,153,4.18721e-07
Floride,F,85,2.32623e-07
Jalanna,F,5,1.36837e-08
Jonnye,F,5,1.36837e-08
Avri,F,436,1.19322e-06
Kristy-Thanaya,F,1,2.73674e-09
Jamillette,F,13,3.55776e-08
Elzie,F,601,1.64478e-06
Shequanda,F,5,1.36837e-08
Darlah,F,51,1.39574e-07
Simorne,F,1,2.73674e-09
Joori,F,13,3.55776e-08
Jemella,F,1,2.73674e-09
Re'Nee,F,2,5.47348e-09
Shafia,F,6,1.64204e-08
Ingrid-Anne,F,1,2.73674e-09
Milasia,F,11,3.01041e-08
Alkira-Chae,F,1,2.73674e-09
Saritha,F,7,1.91572e-08
Tahni,F,62,1.69678e-07
Haileen,F,5,1.36837e-08
Irini,F,77,2.10729e-07
Kolinda,F,1,2.73674e-09
Zykira,F,264,7.225e-07
Chinazom,F,1,2.73674e-09
Editha,F,321,8.78494e-07
Twylla,F,292,7.99128e-07
Manu,F,12,3.28409e-08
Sonum,F,5,1.36837e-08
Ayele,F,5,1.36837e-08
Arielyn,F,5,1.36837e-08
Aberdeen,F,174,4.76193e-07
Lagena,F,141,3.8588e-07
Montanna-Lee,F,1,2.73674e-09
Malissa,F,9176,2.51123e-05
Ajanai,F,24,6.56818e-08
Za'Quiesha,F,1,2.73674e-09
Juwanna,F,56,1.53257e-07
Anavaeh,F,11,3.01041e-08
Dianna-Maria,F,1,2.73674e-09
Tammylynn,F,29,7.93655e-08
Efrosene,F,2,5.47348e-09
Andreita,F,10,2.73674e-08
Arianda,F,23,6.2945e-08
Thomai,F,2,5.47348e-09
Harvie,F,37,1.01259e-07
Lauralea,F,25,6.84185e-08
Shabriel,F,5,1.36837e-08
Tori-Amber,F,1,2.73674e-09
Lysbet,F,1,2.73674e-09
Evlynn,F,55,1.50521e-07
Alisii,F,1,2.73674e-09
Pricila,F,1127,3.08431e-06
Yaniece,F,18,4.92613e-08
Aurabelle,F,1,2.73674e-09
Komnini,F,1,2.73674e-09
Evon,F,3747,1.02546e-05
Purcell,F,1,2.73674e-09
Daylynn,F,311,8.51126e-07
Mickenna,F,51,1.39574e-07
Dennette,F,209,5.71979e-07
Alyxa,F,32,8.75757e-08
Roxeanne,F,11,3.01041e-08
Saharra,F,129,3.5304e-07
Isibella,F,6,1.64204e-08
Kijafa,F,16,4.37879e-08
Myron,F,469,1.28353e-06
Subhi,F,2,5.47348e-09
Cheryllee,F,17,4.65246e-08
Mecki,F,2,5.47348e-09
Kechia,F,154,4.21458e-07
Batoul,F,339,9.27755e-07
Santina-Pia,F,1,2.73674e-09
Ashaiya,F,11,3.01041e-08
Shalaka,F,5,1.36837e-08
Katylin,F,29,7.93655e-08
Shyla-Jane,F,1,2.73674e-09
Dalyla,F,481,1.31637e-06
Haden,F,157,4.29668e-07
Logann,F,521,1.42584e-06
Cecillia,F,525,1.43679e-06
Johnnice,F,5,1.36837e-08
Remii,F,49,1.341e-07
Nayaa,F,1,2.73674e-09
Cassidie,F,472,1.29174e-06
Sareh,F,1,2.73674e-09
Vivonne,F,6,1.64204e-08
Audyn,F,65,1.77888e-07
Shanele,F,81,2.21676e-07
Katelon,F,5,1.36837e-08
Amandajo,F,86,2.3536e-07
Tanikia,F,59,1.61468e-07
Kaymiah,F,5,1.36837e-08
Deng,F,2,5.47348e-09
Stephenie-Louise,F,1,2.73674e-09
Queene,F,5,1.36837e-08
Latosca,F,13,3.55776e-08
Takecia,F,25,6.84185e-08
Trenicia,F,17,4.65246e-08
Adalicia,F,42,1.14943e-07
Neldean,F,5,1.36837e-08
Brieanne,F,748,2.04708e-06
Esha,F,1924,5.26549e-06
Shreen,F,11,3.01041e-08
Lillyian,F,78,2.13466e-07
Illora,F,1,2.73674e-09
Moneta,F,47,1.28627e-07
Tieri,F,1,2.73674e-09
Tammy-Lee,F,10,2.73674e-08
Inca,F,5,1.36837e-08
Sunbeam,F,6,1.64204e-08
Surraya,F,10,2.73674e-08
Shayln,F,16,4.37879e-08
Finizia,F,1,2.73674e-09
Amabella,F,52,1.42311e-07
Aldah,F,5,1.36837e-08
Neri,F,185,5.06297e-07
Sayeeda,F,12,3.28409e-08
Paloma,F,8891,2.43324e-05
Ekashanti,F,1,2.73674e-09
Albatol,F,1,2.73674e-09
Marlanna,F,21,5.74716e-08
Momie,F,7,1.91572e-08
Coby-Michelle,F,1,2.73674e-09
Giao,F,4,1.0947e-08
Hollyanne,F,155,4.24195e-07
Akaylah,F,166,4.54299e-07
Hasty,F,10,2.73674e-08
Aarin,F,320,8.75757e-07
Mylynn,F,102,2.79148e-07
Nashaya,F,56,1.53257e-07
Levonne,F,342,9.35965e-07
Romonda,F,101,2.76411e-07
Yashley,F,6,1.64204e-08
Krithika,F,179,4.89877e-07
Efmorphia,F,1,2.73674e-09
Asta,F,190,5.19981e-07
Keondrea,F,5,1.36837e-08
Rayhanna,F,35,9.57859e-08
Clematine,F,10,2.73674e-08
Sonda,F,717,1.96224e-06
Regena,F,2757,7.54519e-06
Aquilina,F,7,1.91572e-08
Stacey-Jane,F,2,5.47348e-09
Qingyi,F,1,2.73674e-09
Symba,F,35,9.57859e-08
Jynelle,F,37,1.01259e-07
Verna,F,70295,0.000192379
Mary-Lue,F,1,2.73674e-09
Edyta-Elzbieta,F,1,2.73674e-09
Nikara,F,6,1.64204e-08
Jessamine,F,707,1.93488e-06
Valrea,F,6,1.64204e-08
Smt.Pooja,F,2,5.47348e-09
Tyrion,F,7,1.91572e-08
Fynnlay,F,1,2.73674e-09
Guendi,F,12,3.28409e-08
Zonna,F,23,6.2945e-08
Jimmye,F,496,1.35742e-06
Jauwana,F,7,1.91572e-08
Jennylyn,F,17,4.65246e-08
Lorisa,F,414,1.13301e-06
Julia-Jayne,F,1,2.73674e-09
Lilamae,F,57,1.55994e-07
Kerri-Ann,F,48,1.31364e-07
Akeya,F,232,6.34924e-07
Tondra,F,646,1.76793e-06
Demilade,F,29,7.93655e-08
Alabama,F,271,7.41657e-07
Kynder,F,6,1.64204e-08
Osinachi,F,30,8.21022e-08
Aazadi,F,1,2.73674e-09
Charlet,F,672,1.83909e-06
Sanjot,F,1,2.73674e-09
Zaiah,F,129,3.5304e-07
Ecclesia,F,10,2.73674e-08
Yvon,F,48,1.31364e-07
Mariadelaluz,F,152,4.15985e-07
Amo,F,10,2.73674e-08
Sevanna,F,181,4.9535e-07
Ikeya,F,107,2.92831e-07
Jesstina,F,18,4.92613e-08
Breosha,F,57,1.55994e-07
Sharvae,F,9,2.46307e-08
Tanyea,F,6,1.64204e-08
Kashema,F,5,1.36837e-08
Danny,F,1633,4.4691e-06
Akeesha,F,14,3.83144e-08
Quinton,F,56,1.53257e-07
Zeta,F,1268,3.47019e-06
Amorra,F,21,5.74716e-08
Anatoly,F,1,2.73674e-09
Kerrissa,F,15,4.10511e-08
Kiearah,F,11,3.01041e-08
Stancy,F,5,1.36837e-08
Coreyonna,F,5,1.36837e-08
Amy-Jo,F,2,5.47348e-09
Zacora,F,10,2.73674e-08
Ameenah,F,830,2.27149e-06
Lasaundra,F,330,9.03124e-07
Jabora,F,5,1.36837e-08
Constantinia,F,1,2.73674e-09
Ziyanah,F,10,2.73674e-08
Rille,F,1,2.73674e-09
Kiahni,F,1,2.73674e-09
Padelia,F,1,2.73674e-09
Saraji,F,15,4.10511e-08
Trenitee,F,10,2.73674e-08
Dakohta,F,1,2.73674e-09
Nausika,F,1,2.73674e-09
Lari,F,855,2.33991e-06
Cassandra,F,182385,0.00049914
Sherrlyn,F,51,1.39574e-07
Kamlesh,F,34,9.30492e-08
Seerit,F,35,9.57859e-08
Magg,F,1,2.73674e-09
Emrie,F,1079,2.95294e-06
Saachi,F,406,1.11112e-06
Valleetta,F,1,2.73674e-09
Minkashi,F,1,2.73674e-09
Gaebriel,F,1,2.73674e-09
Elsie-Anne,F,1,2.73674e-09
Sovanraksmey,F,1,2.73674e-09
Adaisha,F,119,3.25672e-07
Chandkor,F,1,2.73674e-09
Smyira,F,1,2.73674e-09
Raegan,F,18569,5.08185e-05
Kymberlie-Jayne,F,1,2.73674e-09
Kaavya,F,378,1.03449e-06
Rechelle,F,656,1.7953e-06
Vidisha,F,9,2.46307e-08
Kately,F,92,2.5178e-07
Deilany,F,38,1.03996e-07
Jillesa,F,7,1.91572e-08
Tiahnee,F,4,1.0947e-08
Shakeemah,F,16,4.37879e-08
Agila,F,11,3.01041e-08
Khoi,F,18,4.92613e-08
Lindelle,F,1,2.73674e-09
Simoane,F,1,2.73674e-09
Gabryelle,F,552,1.51068e-06
Lahnee,F,4,1.0947e-08
Dangela,F,386,1.05638e-06
Anna-Louisa,F,2,5.47348e-09
Euphemie,F,5,1.36837e-08
Kinsasha,F,5,1.36837e-08
Morayah,F,5,1.36837e-08
Briarna,F,3,8.21022e-09
Teanna,F,2415,6.60923e-06
Meenaxi,F,1,2.73674e-09
Kamryn,F,20842,5.70392e-05
Benina,F,39,1.06733e-07
Mikayela,F,86,2.3536e-07
Sibelle,F,6,1.64204e-08
Paulyn,F,5,1.36837e-08
Malyssa,F,402,1.10017e-06
Rumaysa,F,202,5.52822e-07
Pachier,F,1,2.73674e-09
Misako,F,85,2.32623e-07
Randee,F,2912,7.96939e-06
Karenzah,F,1,2.73674e-09
Onnie,F,1074,2.93926e-06
Kymchi,F,1,2.73674e-09
Linka,F,1,2.73674e-09
Opaishah,F,1,2.73674e-09
Zanah,F,31,8.4839e-08
Kendalle,F,15,4.10511e-08
Makennzie,F,5,1.36837e-08
Candrice,F,11,3.01041e-08
Salamunda,F,1,2.73674e-09
Temari,F,96,2.62727e-07
Darlisha,F,82,2.24413e-07
Tehreem,F,53,1.45047e-07
Hermance,F,5,1.36837e-08
Soheila,F,23,6.2945e-08
Karmia,F,7,1.91572e-08
Faitemah,F,1,2.73674e-09
Riyaq,F,26,7.11553e-08
Sahmiyah,F,12,3.28409e-08
Essynce,F,212,5.80189e-07
Mykel-Anne,F,1,2.73674e-09
Leaonie,F,1,2.73674e-09
Nafisah,F,121,3.31146e-07
Jemma-Louise,F,1,2.73674e-09
Addlee,F,22,6.02083e-08
Caoilainn,F,91,2.49043e-07
Nesha,F,515,1.40942e-06
Moeshia,F,52,1.42311e-07
Dayo,F,5,1.36837e-08
Ravion,F,12,3.28409e-08
Shaniequa,F,25,6.84185e-08
Japonica,F,51,1.39574e-07
Roshelle,F,887,2.42749e-06
Tyshe,F,5,1.36837e-08
Lachon,F,45,1.23153e-07
Oleva,F,210,5.74716e-07
Hazeleen,F,19,5.19981e-08
Marceleen,F,10,2.73674e-08
Consilgia,F,2,5.47348e-09
Nayonika,F,14,3.83144e-08
Conya,F,66,1.80625e-07
Tiffany-Anne,F,2,5.47348e-09
Kanika,F,1279,3.50029e-06
Kalayshia,F,17,4.65246e-08
Mahirah,F,10,2.73674e-08
Geralene,F,227,6.2124e-07
Martita,F,101,2.76411e-07
Raegann,F,55,1.50521e-07
Julieth,F,628,1.71867e-06
Icysis,F,10,2.73674e-08
Maripaz,F,98,2.68201e-07
Jieying,F,1,2.73674e-09
Jesslyn,F,2235,6.11662e-06
Evie-Grace,F,1,2.73674e-09
Makiylah,F,18,4.92613e-08
Kofi,F,5,1.36837e-08
Dairy,F,36,9.85227e-08
Roseangel,F,1,2.73674e-09
Kaysee,F,390,1.06733e-06
Jailynn,F,1994,5.45706e-06
Bethanni,F,7,1.91572e-08
Nallely,F,2902,7.94202e-06
Aislynn,F,2118,5.79642e-06
Tamahina,F,1,2.73674e-09
Felicity,F,14511,3.97128e-05
Giovannina,F,87,2.38096e-07
Brooklyin,F,1,2.73674e-09
Shamarah,F,28,7.66287e-08
Tangie,F,1181,3.23209e-06
Maeisha,F,1,2.73674e-09
Mekella,F,6,1.64204e-08
Teliethia,F,1,2.73674e-09
Chrystle,F,293,8.01865e-07
Melisah,F,1,2.73674e-09
Jini,F,61,1.66941e-07
Laureana,F,10,2.73674e-08
Jesara,F,5,1.36837e-08
Gurreet,F,1,2.73674e-09
Tamaree,F,7,1.91572e-08
Dayanis,F,80,2.18939e-07
Aleah,F,13888,3.80079e-05
Damini,F,50,1.36837e-07
Aleca,F,10,2.73674e-08
Landra,F,434,1.18775e-06
Cenia,F,125,3.42093e-07
Quintilla,F,1,2.73674e-09
Sherly,F,955,2.61359e-06
Tysheonna,F,5,1.36837e-08
Manshi,F,5,1.36837e-08
Sadena,F,6,1.64204e-08
Marsia,F,115,3.14725e-07
Henzley,F,33,9.03124e-08
Laxita,F,1,2.73674e-09
Amii,F,55,1.50521e-07
Korayma,F,73,1.99782e-07
Cayman,F,250,6.84185e-07
Sonita-Skye,F,1,2.73674e-09
Diaundra,F,10,2.73674e-08
Noelya,F,14,3.83144e-08
Farrel,F,38,1.03996e-07
Adalene,F,591,1.61741e-06
Genesiss,F,31,8.4839e-08
Lacourtney,F,59,1.61468e-07
Kaleiah,F,156,4.26932e-07
Tyneisha,F,659,1.80351e-06
Anka,F,10,2.73674e-08
Shaqueeta,F,5,1.36837e-08
Emera,F,82,2.24413e-07
Kimiya,F,317,8.67547e-07
Alisynn,F,6,1.64204e-08
Kieonna,F,46,1.2589e-07
Mazyah,F,5,1.36837e-08
Carolan,F,161,4.40615e-07
Rosamaria,F,2005,5.48717e-06
Izamary,F,31,8.4839e-08
Julixa,F,5,1.36837e-08
Melaniece,F,7,1.91572e-08
Elleciea,F,1,2.73674e-09
Shanika-Anne,F,1,2.73674e-09
Chrisna,F,10,2.73674e-08
Jaritzi,F,5,1.36837e-08
Evve,F,1,2.73674e-09
Rhylen,F,61,1.66941e-07
Reagann,F,90,2.46307e-07
Gwenna,F,288,7.88181e-07
Sumarah,F,1,2.73674e-09
Amal-Youssef,F,1,2.73674e-09
Georgia,F,158413,0.000433535
Bellana,F,2,5.47348e-09
Hasika,F,11,3.01041e-08
Larnette,F,5,1.36837e-08
Mireyli,F,43,1.1768e-07
